horse_id,sire_id,sire_name,damsire_id,damsire_name
2016104897,2007102923,ヴィクトワールピサ,1990109700,ホワイトマズルWhite Muzzle(英)
2016104902,2001103038,ハーツクライ,000a0022ae,Cape Cross
2016104904,2009106461,ジャスタウェイ,1995108742,エルコンドルパサー
2016104911,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1990109706,エルナンドHernando(仏)
2016104913,000a011996,ハービンジャーHarbinger(英),1992109618,フジキセキ
2016104922,2008103004,ベルシャザール,1992109618,フジキセキ
2016104923,2001103038,ハーツクライ,000a010238,El Corredor
2016104925,000a010542,エンパイアメーカーEmpire Maker(米),2000101426,ネオユニヴァース
2016104926,2007102923,ヴィクトワールピサ,000a001a98,Storm Cat(米)
2016104927,2002100816,ディープインパクト,000a010542,エンパイアメーカーEmpire Maker(米)
2016104928,000a012230,ノヴェリストNovellist(愛),1998101516,アグネスタキオン
2016104936,2007105709,ダノンシャンティ,000a00010f,エンドスウィープEnd Sweep(米)
2016104939,000a011a7f,ワークフォースWorkforce(英),1989108341,サクラバクシンオー
2016104942,2002100816,ディープインパクト,000a010bee,Observatory
2016104945,2001103038,ハーツクライ,000a010a10,ロージズインメイRoses in May(米)
2016104946,2008102636,オルフェーヴル,1983109006,トニービンTony Bin(愛)
2016104947,000a012230,ノヴェリストNovellist(愛),000a00fd4c,ロックオブジブラルタル
2016104952,000a012230,ノヴェリストNovellist(愛),2001103460,キングカメハメハ
2016104954,000a011a7f,ワークフォースWorkforce(英),2002100816,ディープインパクト
2016104958,1999110099,シンボリクリスエス,1993109188,ダンスインザダーク
2016104963,2001103312,ブラックタイド,000a00010f,エンドスウィープEnd Sweep(米)
2016104968,000a011996,ハービンジャーHarbinger(英),000a00fa35,ウォーエンブレムWar Emblem(米)
2016104979,2001103038,ハーツクライ,000a0104d4,Double Bed
2016104981,000a010542,エンパイアメーカーEmpire Maker(米),1998101554,マンハッタンカフェ
2016104983,2001103114,ダイワメジャー,000a011252,Pure Prize
2016104987,2008102636,オルフェーヴル,000a01173d,Bluegrass Cat
2016104988,1994109686,タイキシャトル,2002100816,ディープインパクト
2016104989,2008103552,ロードカナロア,1998110135,クロフネ
2016104995,2008102636,オルフェーヴル,000a010a65,Medaglia d'Oro
2016104996,2008103552,ロードカナロア,1995103211,スペシャルウィーク
2016104998,2008102636,オルフェーヴル,1998101786,ジャングルポケット
2016105004,2007102923,ヴィクトワールピサ,000a000271,パントレセレブルPeintre Celebre(米)
2016105006,2008103552,ロードカナロア,1992109618,フジキセキ
2016105013,2002100816,ディープインパクト,000a01052f,Pleasantly Perfect(米)
2016105015,2008103004,ベルシャザール,1990109700,ホワイトマズルWhite Muzzle(英)
2016105016,2003110212,キンシャサノキセキ,2003102991,アドマイヤムーン
2016105017,000a012045,タートルボウルTurtle Bowl(愛),1999110099,シンボリクリスエス
2016105019,000a012045,タートルボウルTurtle Bowl(愛),1999106738,ローエングリン
2016105020,2008102636,オルフェーヴル,000a0000d1,デインヒルDanehill(米)
2016105027,1999106689,ゴールドアリュール,1998110135,クロフネ
2016105028,1999110099,シンボリクリスエス,000a00033a,サンデーサイレンスSunday Silence(米)
2016105031,000a011a7f,ワークフォースWorkforce(英),2000101517,ゼンノロブロイ
2016105032,2001103114,ダイワメジャー,000a0021b9,Dare and Go
2016105033,2001103460,キングカメハメハ,000a010545,Mineshaft(米)
2016105037,2005100097,スマートファルコン,000a00035c,サンダーガルチThunder Gulch(米)
2016105039,2008103552,ロードカナロア,1998101554,マンハッタンカフェ
2016105042,2002100816,ディープインパクト,000a010a65,Medaglia d'Oro
2016105043,000a012045,タートルボウルTurtle Bowl(愛),2001103460,キングカメハメハ
2016105046,000a010542,エンパイアメーカーEmpire Maker(米),1999106689,ゴールドアリュール
2016105048,2002100816,ディープインパクト,000a001c66,Mtoto
2016105050,1998102595,ショウナンカンプ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105052,1999106689,ゴールドアリュール,000a00231f,Elusive Quality
2016105056,2001103038,ハーツクライ,000a0127d9,Spring At Last
2016105062,000a012230,ノヴェリストNovellist(愛),1999106756,デュランダル
2016105063,2007103143,ルーラーシップ,1995103211,スペシャルウィーク
2016105065,2008103552,ロードカナロア,1998101516,アグネスタキオン
2016105066,1999110099,シンボリクリスエス,1999106689,ゴールドアリュール
2016105069,000a011248,Tapit(米),000a010525,Ghostzapper
2016105070,2007103143,ルーラーシップ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105072,000a00013a,フレンチデピュティFrench Deputy(米),2001103038,ハーツクライ
2016105073,1999110099,シンボリクリスエス,000a00033a,サンデーサイレンスSunday Silence(米)
2016105090,2008103004,ベルシャザール,000a001be1,Gone West
2016105097,2007103143,ルーラーシップ,000a011135,チチカステナンゴChichicastenango(仏)
2016105101,2002100816,ディープインパクト,000a001f0b,Acatenango
2016105103,2002100816,ディープインパクト,000a0022e2,Anabaa
2016105106,2001103460,キングカメハメハ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105108,1999110099,シンボリクリスエス,1998190004,ファルブラヴFalbrav(愛)
2016105117,2004103328,スクリーンヒーロー,1998101786,ジャングルポケット
2016105121,000a011996,ハービンジャーHarbinger(英),1992109618,フジキセキ
2016105125,2008102636,オルフェーヴル,000a001a98,Storm Cat(米)
2016105126,1999106689,ゴールドアリュール,000a001e83,Cryptoclearance
2016105129,000a011a7f,ワークフォースWorkforce(英),1983109006,トニービンTony Bin(愛)
2016105134,2008103552,ロードカナロア,1993109188,ダンスインザダーク
2016105141,000a0022d2,キングズベストKing's Best(米),000a00010f,エンドスウィープEnd Sweep(米)
2016105143,2007103143,ルーラーシップ,1998101516,アグネスタキオン
2016105144,2004103163,アサクサキングス,000a00196b,Kaldoun
2016105149,000a0113a1,ディスクリートキャットDiscreet Cat(米),000a010238,El Corredor
2016105151,2007102951,エイシンフラッシュ,000a0022af,Intikhab
2016105153,2007102923,ヴィクトワールピサ,000a0021cb,Awesome Again(加)
2016105154,2002100816,ディープインパクト,1998110135,クロフネ
2016105157,000a011996,ハービンジャーHarbinger(英),000a001d7e,Kingmambo(米)
2016105162,1999110099,シンボリクリスエス,1998110135,クロフネ
2016105163,1998110135,クロフネ,2002100816,ディープインパクト
2016105164,2007102951,エイシンフラッシュ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105165,2008102636,オルフェーヴル,1998110135,クロフネ
2016105168,2001103038,ハーツクライ,000a001fa3,Silver Deputy
2016105170,2009106461,ジャスタウェイ,000a010db6,Monsun
2016105178,000a012230,ノヴェリストNovellist(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2016105179,2007102951,エイシンフラッシュ,1998101516,アグネスタキオン
2016105180,2001103460,キングカメハメハ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105182,000a012230,ノヴェリストNovellist(愛),1999100226,タニノギムレット
2016105184,2002100816,ディープインパクト,000a001dbb,Runaway Groom
2016105196,000a011996,ハービンジャーHarbinger(英),2000101517,ゼンノロブロイ
2016105203,1999106738,ローエングリン,1995108742,エルコンドルパサー
2016105210,2009106461,ジャスタウェイ,1998190004,ファルブラヴFalbrav(愛)
2016105212,2007102923,ヴィクトワールピサ,000a010571,Dr Fong(米)
2016105213,2001103038,ハーツクライ,000a011fef,Sligo Bay
2016105214,2009106461,ジャスタウェイ,1998110135,クロフネ
2016105218,000a012045,タートルボウルTurtle Bowl(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2016105221,2008103552,ロードカナロア,000a00035e,ティンバーカントリーTimber Country(米)
2016105227,2007102951,エイシンフラッシュ,2002100816,ディープインパクト
2016105231,2008103552,ロードカナロア,000a00033a,サンデーサイレンスSunday Silence(米)
2016105234,000a012230,ノヴェリストNovellist(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2016105235,000a011a7f,ワークフォースWorkforce(英),000a00033a,サンデーサイレンスSunday Silence(米)
2016105238,000a011996,ハービンジャーHarbinger(英),000a00033a,サンデーサイレンスSunday Silence(米)
2016105242,000a011a7f,ワークフォースWorkforce(英),000a00033a,サンデーサイレンスSunday Silence(米)
2016105248,1998101554,マンハッタンカフェ,000a0112ca,Encosta de Lago
2016105250,2001103460,キングカメハメハ,1992109618,フジキセキ
2016105251,000a011a7f,ワークフォースWorkforce(英),1992109618,フジキセキ
2016105261,2008102636,オルフェーヴル,000a0017b2,Dixieland Band
2016105263,000a011a7f,ワークフォースWorkforce(英),000a01098f,Dalakhani
2016105264,2004103328,スクリーンヒーロー,000a0016ec,Law Society
2016105265,1999110099,シンボリクリスエス,2001103460,キングカメハメハ
2016105267,2008102636,オルフェーヴル,000a002309,Danehill Dancer(愛)
2016105268,2008103552,ロードカナロア,1994109686,タイキシャトル
2016105275,2001103038,ハーツクライ,000a010db6,Monsun
2016105276,2008102636,オルフェーヴル,000a011248,Tapit(米)
2016105277,2007103143,ルーラーシップ,1999100226,タニノギムレット
2016105280,000a011996,ハービンジャーHarbinger(英),1993109188,ダンスインザダーク
2016105282,2007102760,パドトロワ,1993109219,バブルガムフェロー
2016105284,2001103312,ブラックタイド,000a011997,American Post
2016105286,2001103038,ハーツクライ,000a001cb4,Alzao
2016105287,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1999106756,デュランダル
2016105290,2002100816,ディープインパクト,000a001d7e,Kingmambo(米)
2016105292,2001103460,キングカメハメハ,1998101554,マンハッタンカフェ
2016105293,2002100816,ディープインパクト,000a0022ea,Distorted Humor(米)
2016105294,2004103328,スクリーンヒーロー,000a001cd0,Unbridled
2016105297,2008102636,オルフェーヴル,000a001be4,Kendor
2016105298,000a010a65,Medaglia d'Oro,000a0127e6,City Zip(米)
2016105305,2007102951,エイシンフラッシュ,1998101516,アグネスタキオン
2016105308,2001103038,ハーツクライ,000a011200,Speightstown(米)
2016105310,2008102636,オルフェーヴル,000a010525,Ghostzapper
2016105315,000a0022d2,キングズベストKing's Best(米),1999106756,デュランダル
2016105317,1998190003,ストーミングホームStorming Home(英),2001103460,キングカメハメハ
2016105320,000a011b05,モンテロッソMonterosso(英),000a0001aa,ジョリーズヘイローJolie's Halo(米)
2016105322,2005102837,エスポワールシチー,000a001a98,Storm Cat(米)
2016105323,1995104427,キングヘイロー,1994108729,ステイゴールド
2016105327,2009106461,ジャスタウェイ,000a001c5e,Rahy
2016105337,2005106738,スマイルジャック,000a010d7d,ルールオブローRule of Law(米)
2016105338,2003102991,アドマイヤムーン,1994109686,タイキシャトル
2016105347,2002100996,サムライハート,1994109686,タイキシャトル
2016105349,000a0022d2,キングズベストKing's Best(米),1995108676,グラスワンダー
2016105350,1996110138,サウスヴィグラス,1999106689,ゴールドアリュール
2016105351,1998110135,クロフネ,000a0000b0,コマンダーインチーフCommander in Chief(英)
2016105356,2004106158,オネストジョン,1992102988,マヤノトップガン
2016105359,000a0022d2,キングズベストKing's Best(米),000a01139e,Teofilo
2016105361,000a011ed3,アイルハヴアナザーI'll Have Another(米),1998101516,アグネスタキオン
2016105366,2008102636,オルフェーヴル,000a010d4e,Oratorio
2016105369,000a010542,エンパイアメーカーEmpire Maker(米),000a0017b2,Dixieland Band
2016105373,2008102636,オルフェーヴル,1995103211,スペシャルウィーク
2016105384,2008102636,オルフェーヴル,000a01056b,Loup Sauvage
2016105388,2007103265,トゥザグローリー,000a00025e,オジジアンOgygian(米)
2016105402,2006105511,レッドスパーダ,000a000396,ワレンダーWallenda(米)
2016105412,2008103004,ベルシャザール,000a000d69,スキャンScan(米)
2016105429,000a011155,ヘニーヒューズHenny Hughes(米),000a000082,ブライアンズタイムBrian's Time(米)
2016105431,000a011dc0,ベーカバドBehkabad(仏),1995108742,エルコンドルパサー
2016105440,2004106867,フリオーソ,1977103827,アンバーシャダイ
2016105446,2004100933,ローレルゲレイロ,1994109686,タイキシャトル
2016105450,1998110135,クロフネ,1998190004,ファルブラヴFalbrav(愛)
2016105462,2006102424,ナカヤマフェスタ,000a000d71,ロドリゴデトリアーノRodrigo de Triano(米)
2016105464,000a011a7f,ワークフォースWorkforce(英),1999106689,ゴールドアリュール
2016105468,000a012230,ノヴェリストNovellist(愛),1993109188,ダンスインザダーク
2016105472,000a011ed3,アイルハヴアナザーI'll Have Another(米),1992109618,フジキセキ
2016105473,1999106689,ゴールドアリュール,000a000d77,オペラハウスOpera House(英)
2016105475,2006103169,トーセンジョーダン,000a00033a,サンデーサイレンスSunday Silence(米)
2016105476,000a011ed3,アイルハヴアナザーI'll Have Another(米),1999110099,シンボリクリスエス
2016105478,000a011a7f,ワークフォースWorkforce(英),1993109188,ダンスインザダーク
2016105479,2001103460,キングカメハメハ,1996107396,アドマイヤベガ
2016105481,2001103460,キングカメハメハ,1993109220,フサイチコンコルド
2016105482,000a011ed3,アイルハヴアナザーI'll Have Another(米),1993109188,ダンスインザダーク
2016105483,2009106092,トーセンホマレボシ,000a001c96,パレスミュージック
2016105487,2002100816,ディープインパクト,1990109700,ホワイトマズルWhite Muzzle(英)
2016105494,2006102424,ナカヤマフェスタ,000a0000b5,コロナドズクエストCoronado's Quest(米)
2016105497,2004103328,スクリーンヒーロー,1989109110,パラダイスクリークParadise Creek(米)
2016105498,2001103312,ブラックタイド,000a001c66,Mtoto
2016105500,000a011ed3,アイルハヴアナザーI'll Have Another(米),1989108341,サクラバクシンオー
2016105503,2007102760,パドトロワ,000a000d87,ロイヤルアカデミーIIRoyal Academy(米)
2016105507,2008103004,ベルシャザール,000a000134,フォーティナイナーForty Niner(米)
2016105517,000a011ed3,アイルハヴアナザーI'll Have Another(米),1998101516,アグネスタキオン
2016105522,2003104570,マツリダゴッホ,1990109700,ホワイトマズルWhite Muzzle(英)
2016105527,2002100877,ヴァーミリアン,1989108341,サクラバクシンオー
2016105528,1999106738,ローエングリン,1999100226,タニノギムレット
2016105529,2003104570,マツリダゴッホ,1990109700,ホワイトマズルWhite Muzzle(英)
2016105532,000a011155,ヘニーヒューズHenny Hughes(米),1994108729,ステイゴールド
2016105533,000a011ed3,アイルハヴアナザーI'll Have Another(米),2001103038,ハーツクライ
2016105534,2007102923,ヴィクトワールピサ,000a001c68,Red Ransom
2016105535,1999106738,ローエングリン,000a00033a,サンデーサイレンスSunday Silence(米)
2016105536,2008102985,トーセンラー,1990109700,ホワイトマズルWhite Muzzle(英)
2016105542,2006103169,トーセンジョーダン,1996110138,サウスヴィグラス
2016105543,2005100097,スマートファルコン,000a00035e,ティンバーカントリーTimber Country(米)
2016105550,000a012045,タートルボウルTurtle Bowl(愛),1988101025,トウカイテイオー
2016105554,1998101786,ジャングルポケット,000a000082,ブライアンズタイムBrian's Time(米)
2016105558,000a011cff,Quality Road,000a01173d,Bluegrass Cat
2016105563,2006103169,トーセンジョーダン,1993109188,ダンスインザダーク
2016105566,000a012230,ノヴェリストNovellist(愛),1992109618,フジキセキ
2016105567,2006103140,ロジユニヴァース,2001103460,キングカメハメハ
2016105569,2009105084,ディープブリランテ,2001103460,キングカメハメハ
2016105572,2005100097,スマートファルコン,1995104427,キングヘイロー
2016105577,2007102951,エイシンフラッシュ,000a0001d4,ラムタラLammtarra(米)
2016105580,2001190004,バゴBago(仏),1998101516,アグネスタキオン
2016105584,2005100097,スマートファルコン,000a000013,アフリートAfleet(加)
2016105587,2004106867,フリオーソ,000a001bda,Cozzene
2016105590,2005102837,エスポワールシチー,000a01173e,Big Brown(米)
2016105593,000a011099,シニスターミニスターSinister Minister(米),1996107396,アドマイヤベガ
2016105600,1994109686,タイキシャトル,1989109110,パラダイスクリークParadise Creek(米)
2016105601,2009104021,キモンノカシワ,000a000d5d,アジュディケーティングAdjudicating(米)
2016105605,2005102317,シビルウォー,1987107235,メジロマックイーン
2016105616,2006105511,レッドスパーダ,1993109220,フサイチコンコルド
2016105618,2001103160,ハイアーゲーム,2001103460,キングカメハメハ
2016105620,2009106461,ジャスタウェイ,000a000082,ブライアンズタイムBrian's Time(米)
2016105624,2008102652,サダムパテック,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米)
2016105625,1995104427,キングヘイロー,1995103211,スペシャルウィーク
2016105631,2009105084,ディープブリランテ,000a00fcdd,More Than Ready
2016105642,2007103143,ルーラーシップ,1996190001,Montjeu(愛)
2016105645,000a012185,ダンカークDunkirk(米),000a00033a,サンデーサイレンスSunday Silence(米)
2016105646,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),000a0001d4,ラムタラLammtarra(米)
2016105651,000a0118e8,バトルプランBattle Plan(米),000a000d77,オペラハウスOpera House(英)
2016105652,000a010542,エンパイアメーカーEmpire Maker(米),000a001bea,Seeking the Gold
2016105657,2006105511,レッドスパーダ,000a000d5d,アジュディケーティングAdjudicating(米)
2016105658,000a012185,ダンカークDunkirk(米),1999106689,ゴールドアリュール
2016105660,2002100816,ディープインパクト,000a0022cf,Fusaichi Pegasus
2016105661,2007103143,ルーラーシップ,1998101554,マンハッタンカフェ
2016105664,000a011099,シニスターミニスターSinister Minister(米),000a00013a,フレンチデピュティFrench Deputy(米)
2016105670,2001103890,スズカマンボ,000a010a65,Medaglia d'Oro
2016105678,2006103140,ロジユニヴァース,000a000d99,スキャターザゴールドScatter the Gold(加)
2016105682,2001103038,ハーツクライ,000a001d7e,Kingmambo(米)
2016105685,1999106689,ゴールドアリュール,1985109002,アサティスAssatis(米)
2016105687,000a0022ea,Distorted Humor(米),000a002276,Tale of the Cat(米)
2016105692,1999106689,ゴールドアリュール,000a010a65,Medaglia d'Oro
2016105700,2007102923,ヴィクトワールピサ,000a00013a,フレンチデピュティFrench Deputy(米)
2016105709,2006103140,ロジユニヴァース,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2016105715,2008102636,オルフェーヴル,000a011cf9,Bellamy Road
2016105728,2008102636,オルフェーヴル,000a00013a,フレンチデピュティFrench Deputy(米)
2016105729,000a011b06,ケープブランコCape Blanco(英),000a00033a,サンデーサイレンスSunday Silence(米)
2016105731,2003110212,キンシャサノキセキ,1994109686,タイキシャトル
2016105733,000a011b06,ケープブランコCape Blanco(英),1996107396,アドマイヤベガ
2016105734,2008103552,ロードカナロア,1989108341,サクラバクシンオー
2016105735,000a012230,ノヴェリストNovellist(愛),000a011135,チチカステナンゴChichicastenango(仏)
2016105739,2002107441,リッカバクシンオ,1995101767,メイショウオウドウ
2016105741,000a0022d2,キングズベストKing's Best(米),1993109219,バブルガムフェロー
2016105750,2008102652,サダムパテック,1996190005,ファンタスティックライトFantastic Light(米)
2016105758,2007102951,エイシンフラッシュ,1992109450,ジェニュイン
2016105761,1994109686,タイキシャトル,1998101516,アグネスタキオン
2016105764,000a011996,ハービンジャーHarbinger(英),2002100816,ディープインパクト
2016105767,2008103388,グランプリボス,1995108742,エルコンドルパサー
2016105773,000a012185,ダンカークDunkirk(米),000a000006,トワイニングTwining(米)
2016105777,000a011b06,ケープブランコCape Blanco(英),000a0022ea,Distorted Humor(米)
2016105778,2001100650,メイショウボーラー,000a000d9d,キャプテンスティーヴCaptain Steve(米)
2016105783,1998101786,ジャングルポケット,1999106756,デュランダル
2016105784,2002100978,カネヒキリ,000a000d77,オペラハウスOpera House(英)
2016105790,1998101683,タイムパラドックス,1997110025,アグネスデジタル
2016105796,2006100529,ジョーカプチーノ,000a00185a,Capote
2016105803,000a0103b9,ヨハネスブルグJohannesburg(米),1993109188,ダンスインザダーク
2016105805,1998102595,ショウナンカンプ,1998101516,アグネスタキオン
2016105810,1998101554,マンハッタンカフェ,1998101786,ジャングルポケット
2016105816,2002104665,ワイルドワンダー,000a001d7e,Kingmambo(米)
2016105817,1995104427,キングヘイロー,1992109612,タヤスツヨシ
2016105819,000a011996,ハービンジャーHarbinger(英),1994108729,ステイゴールド
2016105828,2009106092,トーセンホマレボシ,000a010a60,Dubai Destination
2016105831,2005100097,スマートファルコン,1992110097,スキーキャプテン
2016105840,2002102324,アドマイヤジャパン,1992102988,マヤノトップガン
2016105849,2006100529,ジョーカプチーノ,000a000082,ブライアンズタイムBrian's Time(米)
2016105853,2005102837,エスポワールシチー,000a00193b,Crafty Prospector
2016105863,1999106689,ゴールドアリュール,1999100226,タニノギムレット
2016105865,2002100816,ディープインパクト,000a0022ae,Cape Cross
2016105868,2001103038,ハーツクライ,000a000082,ブライアンズタイムBrian's Time(米)
2016105880,2007102760,パドトロワ,1989108341,サクラバクシンオー
2016105883,000a011099,シニスターミニスターSinister Minister(米),000a011227,フォーティナイナーズサンFourty Niners Son(米)
2016105890,2008103388,グランプリボス,000a00007c,ボストンハーバーBoston Harbor(米)
2016105897,1999110099,シンボリクリスエス,1995103211,スペシャルウィーク
2016105898,2005102548,オウケンブルースリ,1998101516,アグネスタキオン
2016105901,000a012e5d,Arakan,000a001d7e,Kingmambo(米)
2016105902,2007102951,エイシンフラッシュ,1999110099,シンボリクリスエス
2016105903,000a010a10,ロージズインメイRoses in May(米),2001103460,キングカメハメハ
2016105904,2000101426,ネオユニヴァース,1983109006,トニービンTony Bin(愛)
2016105906,2007103143,ルーラーシップ,2000101426,ネオユニヴァース
2016105911,2002104686,サクラオリオン,1989108341,サクラバクシンオー
2016105920,1999106738,ローエングリン,2001103460,キングカメハメハ
2016105928,2000102261,サクラプレジデント,1996110138,サウスヴィグラス
2016105929,000a011ed3,アイルハヴアナザーI'll Have Another(米),1998101554,マンハッタンカフェ
2016105933,2007102923,ヴィクトワールピサ,000a001cd6,Gulch
2016105951,2003110139,アポロキングダム,000a000d99,スキャターザゴールドScatter the Gold(加)
2016105966,2009105084,ディープブリランテ,1998110135,クロフネ
2016105973,000a011b06,ケープブランコCape Blanco(英),1995103211,スペシャルウィーク
2016105974,1998110135,クロフネ,000a00033a,サンデーサイレンスSunday Silence(米)
2016105979,1998101554,マンハッタンカフェ,000a0022b9,Grand Slam
2016105982,1998101683,タイムパラドックス,1998110135,クロフネ
2016105985,2002100978,カネヒキリ,000a00185f,Wild Again
2016105989,2001103460,キングカメハメハ,2000101426,ネオユニヴァース
2016105990,2003110212,キンシャサノキセキ,000a000082,ブライアンズタイムBrian's Time(米)
2016105995,2001103312,ブラックタイド,000a000013,アフリートAfleet(加)
2016105996,2009105084,ディープブリランテ,1999110099,シンボリクリスエス
2016105999,2001103038,ハーツクライ,000a000082,ブライアンズタイムBrian's Time(米)
2016106011,000a012230,ノヴェリストNovellist(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2016106013,000a0108d1,ケイムホームCame Home(米),2002100816,ディープインパクト
2016106014,000a012230,ノヴェリストNovellist(愛),000a0000df,デヒアDehere(米)
2016106015,000a012185,ダンカークDunkirk(米),000a00033a,サンデーサイレンスSunday Silence(米)
2016106021,2007103143,ルーラーシップ,1998110135,クロフネ
2016106027,000a011b06,ケープブランコCape Blanco(英),2001103460,キングカメハメハ
2016106028,000a011b06,ケープブランコCape Blanco(英),1998110135,クロフネ
2016106037,000a011a7f,ワークフォースWorkforce(英),1998101786,ジャングルポケット
2016106041,000a011b06,ケープブランコCape Blanco(英),000a0022c1,Desert Prince
2016106044,2002100816,ディープインパクト,000a010902,Orientate
2016106049,2003110212,キンシャサノキセキ,1997110025,アグネスデジタル
2016106051,2005190006,コンデュイットConduit(愛),000a00fe3b,グランデラGrandera(愛)
2016106054,2001103038,ハーツクライ,000a001205,Lyphard
2016106059,1999106738,ローエングリン,000a000006,トワイニングTwining(米)
2016106062,000a012230,ノヴェリストNovellist(愛),000a001b4d,Rainbow Quest(米)
2016106063,000a011b06,ケープブランコCape Blanco(英),1998101516,アグネスタキオン
2016106070,2006102424,ナカヤマフェスタ,000a0022cf,Fusaichi Pegasus
2016106072,2006102424,ナカヤマフェスタ,000a0000df,デヒアDehere(米)
2016106073,1998101786,ジャングルポケット,1998101554,マンハッタンカフェ
2016106080,1996110138,サウスヴィグラス,000a000178,ヘネシーHennessy(米)
2016106083,2008102652,サダムパテック,000a000187,ハウスバスターHousebuster(米)
2016106087,2007103265,トゥザグローリー,1993190010,チーフベアハートChief Bearhart(加)
2016106099,000a011099,シニスターミニスターSinister Minister(米),1996110138,サウスヴィグラス
2016106115,2002107441,リッカバクシンオ,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2016106127,2003110139,アポロキングダム,2001103038,ハーツクライ
2016106133,000a0103b9,ヨハネスブルグJohannesburg(米),1992103687,マーベラスサンデー
2016106134,2006105511,レッドスパーダ,000a000013,アフリートAfleet(加)
2016106139,1998101554,マンハッタンカフェ,000a0001d4,ラムタラLammtarra(米)
2016106144,1998110135,クロフネ,000a00fd4c,ロックオブジブラルタル
2016106147,2008103388,グランプリボス,000a000d94,オースOath(愛)
2016106150,2001103312,ブラックタイド,000a00fa36,マリエンバードMarienbard(愛)
2016106153,2007102951,エイシンフラッシュ,1998101516,アグネスタキオン
2016106162,000a0103b9,ヨハネスブルグJohannesburg(米),000a00fe3b,グランデラGrandera(愛)
2016106165,000a0122f5,Pioneerof the Nile,000a001a98,Storm Cat(米)
2016106171,2007102923,ヴィクトワールピサ,000a0127e5,Proudest Romeo
2016106182,1998102595,ショウナンカンプ,1998101516,アグネスタキオン
2016106184,000a010a10,ロージズインメイRoses in May(米),2001103038,ハーツクライ
2016106190,1995104427,キングヘイロー,1999110099,シンボリクリスエス
2016106211,2007102951,エイシンフラッシュ,2000101426,ネオユニヴァース
2016106226,2009106461,ジャスタウェイ,000a0022ea,Distorted Humor(米)
2016106229,000a011099,シニスターミニスターSinister Minister(米),2000101517,ゼンノロブロイ
2016106233,2006103169,トーセンジョーダン,1995108676,グラスワンダー
2016106239,000a011b06,ケープブランコCape Blanco(英),1995104953,ビワタケヒデ
2016106248,000a012045,タートルボウルTurtle Bowl(愛),2001103114,ダイワメジャー
2016106250,2001103114,ダイワメジャー,000a0022e1,Giant's Causeway(米)
2016106258,2009106461,ジャスタウェイ,1985109002,アサティスAssatis(米)
2016106259,1996110138,サウスヴィグラス,2002102324,アドマイヤジャパン
2016106261,1997110025,アグネスデジタル,000a00013a,フレンチデピュティFrench Deputy(米)
2016106266,2003110212,キンシャサノキセキ,000a0003a1,ワイルドラッシュWild Rush(米)
2016106267,000a010542,エンパイアメーカーEmpire Maker(米),1998101516,アグネスタキオン
2016106268,2005110112,カジノドライヴ,000a001d7e,Kingmambo(米)
2016106269,2001103114,ダイワメジャー,1995108676,グラスワンダー
2016106270,2006103169,トーセンジョーダン,1994109686,タイキシャトル
2016106273,2001103038,ハーツクライ,000a0000df,デヒアDehere(米)
2016106274,000a012185,ダンカークDunkirk(米),000a00033a,サンデーサイレンスSunday Silence(米)
2016106275,1999106689,ゴールドアリュール,1993190010,チーフベアハートChief Bearhart(加)
2016106276,000a0118e8,バトルプランBattle Plan(米),1983109006,トニービンTony Bin(愛)
2016106286,000a011099,シニスターミニスターSinister Minister(米),1996190005,ファンタスティックライトFantastic Light(米)
2016106309,000a012230,ノヴェリストNovellist(愛),1989108341,サクラバクシンオー
2016106310,1999106689,ゴールドアリュール,1992190005,Singspiel(愛)
2016106312,1999106689,ゴールドアリュール,000a000d96,ミシックトライブMythic Tribe(米)
2016106314,1998110135,クロフネ,1998190004,ファルブラヴFalbrav(愛)
2016106319,1996110138,サウスヴィグラス,2000101426,ネオユニヴァース
2016106321,000a011155,ヘニーヒューズHenny Hughes(米),000a000013,アフリートAfleet(加)
2016106322,2000101517,ゼンノロブロイ,1996100292,テイエムオペラオー
2016106324,2008102985,トーセンラー,000a000d6b,ヘクタープロテクターHector Protector(米)
2016106330,2008103388,グランプリボス,1994109686,タイキシャトル
2016106336,2007102951,エイシンフラッシュ,1989109102,ドクターデヴィアスDr Devious(愛)
2016106345,1997106560,スターリングローズ,1993109188,ダンスインザダーク
2016106352,2003102205,メイショウサムソン,1995101767,メイショウオウドウ
2016106354,2005109202,シルポート,000a000082,ブライアンズタイムBrian's Time(米)
2016106358,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1991103498,サクラローレル
